90 15 988 
90 26 15 
570 674 233 
233 674 325 
395 787 988 
694 429 17 
459 429 694 
976 530 694 
239 459 694 
694 530 239 
17 686 756 
719 225 756 
756 683 719 
756 686 683 
973 976 32 
32 225 973 
32 694 17 
976 694 32 
17 756 32 
32 756 225 
287 550 214 
214 257 287 
299 550 287 
287 835 299 
287 257 626 
626 835 287 
873 992 482 
126 873 482 
482 93 126 
482 953 93 
482 992 288 
288 953 482 
232 798 93 
250 671 770 
770 13 250 
626 341 770 
341 13 770 
781 811 180 
180 811 436 
704 322 947 
981 328 213 
350 180 322 
781 180 350 
146 350 241 
781 350 146 
146 39 781 
146 540 39 
880 380 710 
657 380 880 
851 386 331 
880 544 282 
282 657 880 
680 657 282 
265 852 579 
406 615 579 
466 265 579 
579 615 466 
587 852 610 
587 372 268 
587 610 372 
647 289 302 
647 302 971 
971 596 647 
35 920 748 
497 989 614 
853 609 611 
536 609 853 
853 117 536 
853 611 643 
836 725 859 
859 725 353 
725 515 353 
353 179 405 
515 179 353 
603 914 611 
402 914 603 
611 286 603 
603 286 741 
603 741 802 
802 402 603 
100 192 196 
462 196 192 
911 196 462 
42 462 857 
857 462 192 
593 469 627 
627 30 593 
593 30 629 
629 485 593 
42 489 549 
549 489 386 
709 230 656 
656 984 709 
709 984 899 
766 461 412 
77 370 412 
962 766 412 
412 370 962 
231 356 77 
77 412 231 
231 412 461 
789 229 763 
448 258 763 
763 229 448 
570 233 695 
15 26 695 
695 233 15 
391 933 929 
929 933 839 
104 391 929 
929 27 104 
182 122 819 
839 122 182 
182 929 839 
27 929 182 
545 714 759 
545 59 714 
28 521 59 
59 545 28 
807 618 891 
618 816 891 
70 595 154 
865 275 455 
154 595 51 
860 130 51 
932 731 154 
154 51 932 
932 51 130 
932 840 731 
932 130 384 
493 130 860 
860 138 493 
384 130 493 
296 267 735 
484 585 561 
561 298 484 
561 585 123 
123 572 561 
561 572 488 
488 14 561 
14 298 561 
569 735 692 
692 735 267 
692 267 484 
484 298 692 
460 619 251 
251 935 460 
460 327 619 
460 757 327 
430 810 757 
757 460 430 
430 460 935 
430 935 964 
430 964 751 
751 810 430 
433 821 445 
433 560 601 
433 601 575 
575 821 433 
433 445 456 
456 560 433 
555 463 708 
708 463 445 
987 555 708 
708 644 987 
895 644 708 
708 445 895 
490 381 912 
912 381 883 
912 120 490 
912 883 670 
670 120 912 
466 437 492 
492 437 917 
492 917 980 
492 980 876 
492 265 466 
876 265 492 
526 540 270 
270 607 526 
729 216 39 
729 526 393 
729 393 662 
662 216 729 
39 540 729 
540 526 729 
539 105 436 
539 811 884 
436 811 539 
107 105 539 
539 884 907 
907 107 539 
366 958 199 
452 366 199 
109 698 199 
199 958 109 
712 117 940 
940 672 392 
392 712 940 
452 672 940 
940 366 452 
664 401 580 
580 125 664 
164 125 754 
754 712 392 
392 164 754 
125 580 754 
635 712 754 
754 580 635 
107 411 185 
185 105 107 
185 164 392 
185 411 164 
392 672 185 
672 105 185 
990 780 554 
554 464 990 
990 464 128 
991 780 990 
990 414 991 
990 128 414 
936 308 206 
206 922 936 
385 308 936 
344 866 1000 
344 536 635 
1000 536 344 
635 580 344 
401 866 344 
344 580 401 
316 812 642 
642 703 442 
812 827 642 
