700 520 
700 792 
658 354 
960 658 
946 711 
354 946 
658 946 
658 522 
522 946 
210 378 
602 210 
281 63 
378 281 
651 243 
243 786 
786 651 
651 826 
826 737 
737 651 
102 493 
138 102 
678 281 
281 749 
749 678 
378 749 
542 301 
301 702 
702 542 
639 54 
54 773 
773 639 
773 589 
272 496 
496 994 
994 272 
519 262 
262 586 
586 519 
519 496 
519 994 
519 558 
558 994 
690 5 
735 690 
569 690 
435 690 
690 953 
569 867 
867 690 
135 71 
71 569 
71 867 
71 232 
71 20 
71 197 
942 863 
936 942 
177 942 
942 903 
942 755 
942 922 
874 360 
35 874 
874 160 
160 376 
376 874 
617 874 
376 617 
617 360 
617 306 
645 617 
815 431 
431 748 
955 376 
376 317 
317 955 
160 317 
605 893 
893 373 
659 173 
847 659 
194 659 
659 478 
326 675 
373 326 
144 44 
631 144 
144 893 
605 144 
631 893 
605 194 
194 144 
3 144 
389 993 
993 696 
696 389 
649 389 
266 407 
269 266 
790 266 
260 53 
53 292 
53 204 
53 179 
260 722 
722 53 
260 115 
115 722 
61 228 
228 541 
995 790 
665 995 
665 167 
167 995 
995 266 
767 266 
995 767 
906 167 
665 906 
449 522 
522 315 
315 449 
315 313 
313 23 
23 315 
56 313 
786 56 
243 56 
319 23 
23 56 
56 319 
997 494 
494 965 
965 997 
653 364 
364 930 
364 544 
880 364 
710 364 
245 494 
241 245 
350 245 
704 965 
965 245 
245 704 
245 322 
213 728 
728 981 
494 728 
728 145 
728 831 
997 728 
305 25 
25 851 
850 25 
25 680 
904 25 
25 657 
669 653 
621 669 
997 669 
965 669 
669 977 
977 653 
457 836 
859 457 
457 597 
353 582 
582 859 
405 582 
19 582 
739 400 
541 739 
228 739 
174 171 
171 717 
406 171 
171 336 
171 380 
779 223 
886 779 
465 779 
18 779 
779 679 
779 500 
902 426 
426 76 
426 993 
426 696 
426 368 
963 974 
974 815 
815 963 
368 963 
963 334 
963 902 
963 426 
510 338 
338 869 
82 338 
798 361 
361 126 
745 716 
34 745 
745 503 
598 931 
503 598 
745 598 
745 307 
307 598 
307 361 
361 598 
598 798 
41 169 
169 262 
169 586 
740 793 
640 740 
568 740 
487 740 
740 325 
927 928 
928 911 
793 928 
928 665 
928 906 
927 906 
151 487 
196 151 
151 928 
793 151 
151 740 
911 151 
124 99 
855 124 
124 54 
639 124 
534 182 
819 534 
534 27 
413 841 
841 915 
915 413 
573 641 
227 573 
356 573 
356 589 
589 573 
773 573 
573 382 
773 382 
752 475 
475 375 
375 752 
882 752 
752 829 
219 752 
301 800 
800 702 
375 800 
111 423 
840 111 
28 415 
415 443 
545 415 
491 73 
73 829 
829 491 
882 826 
826 491 
491 882 
491 752 
73 864 
864 829 
864 74 
960 74 
864 960 
172 803 
219 172 
74 172 
700 968 
968 792 
968 960 
968 74 
222 968 
222 172 
172 968 
658 187 
187 522 
187 315 
313 187 
187 986 
711 200 
200 13 
946 200 
200 250 
200 418 
961 946 
522 961 
449 961 
449 236 
236 961 
418 961 
200 961 
938 210 
602 938 
602 84 
84 938 
161 134 
134 548 
548 161 
319 923 
923 548 
548 319 
923 161 
890 281 
678 890 
681 890 
890 86 
86 681 
281 681 
681 63 
637 681 
86 637 
382 98 
98 138 
98 102 
702 495 
495 687 
687 702 
687 542 
210 676 
676 378 
676 749 
737 742 
742 723 
723 737 
723 676 
210 723 
64 742 
737 64 
64 542 
542 742 
826 64 
64 301 
882 64 
454 343 
343 54 
54 454 
454 124 
855 454 
